,Manufacturer,NHTSACampaignNumber,parkIt,parkOutSide,ReportReceivedDate,Component,Summary,Consequence,Remedy,Notes,ModelYear,Make,Model,NHTSAActionNumber,VehicleDescription,VehicleId
551,"Volkswagen Group of America, Inc.",22V176000,False,False,23/03/2022,SUSPENSION,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Tiguan, Taos, and 2021 Tiguan long wheel base (LWB) vehicles.  A second notice will be sent once remedy parts become available.  The left or right rear suspension knuckles may corrode, crack, and break.","A broken rear suspension knuckle can cause a loss of stability, increasing the risk of a crash.","Dealers will inspect and, if necessary, replace one or both rear suspension knuckles, free of charge.  Owner notification letters were mailed June 13, 2022.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 42L8.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TAOS,,2022 Volkswagen Taos SUV AWD,16518
552,"Volkswagen Group of America, Inc.",22V176000,False,False,23/03/2022,SUSPENSION,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Tiguan, Taos, and 2021 Tiguan long wheel base (LWB) vehicles.  A second notice will be sent once remedy parts become available.  The left or right rear suspension knuckles may corrode, crack, and break.","A broken rear suspension knuckle can cause a loss of stability, increasing the risk of a crash.","Dealers will inspect and, if necessary, replace one or both rear suspension knuckles, free of charge.  Owner notification letters were mailed June 13, 2022.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 42L8.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TAOS,,2022 Volkswagen Taos SUV FWD,16511
553,"Volkswagen Group of America, Inc.",22V514000,False,False,20/07/2022,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2021 Golf GTI, Jetta GLI, Jetta NF, Arteon FL, Tiguan LWB, 2022 Taos, Jetta PA, Tiguan PA, 2021-2022 Atlas Cross Sport, and Atlas FL vehicles.  The manufacturing process of the eMMC memory module in the infotainment system may cause the rearview camera image not to display.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","A rearview camera that does not display an image reduces the driver's rear view, increasing the risk of a crash.","Dealers will update the infotainment software, free of charge.  Owner notification letters are expected to be mailed September 16, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 91DV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TAOS,,2022 Volkswagen Taos SUV AWD,16518
554,"Volkswagen Group of America, Inc.",22V514000,False,False,20/07/2022,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2021 Golf GTI, Jetta GLI, Jetta NF, Arteon FL, Tiguan LWB, 2022 Taos, Jetta PA, Tiguan PA, 2021-2022 Atlas Cross Sport, and Atlas FL vehicles.  The manufacturing process of the eMMC memory module in the infotainment system may cause the rearview camera image not to display.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""","A rearview camera that does not display an image reduces the driver's rear view, increasing the risk of a crash.","Dealers will update the infotainment software, free of charge.  Owner notification letters are expected to be mailed September 16, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 91DV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TAOS,,2022 Volkswagen Taos SUV FWD,16511
555,"Volkswagen Group of America, Inc.",22V687000,False,False,14/09/2022,ENGINE AND ENGINE COOLING:ENGINE:ENGINE CONTROL MODULE (ECU/ECM):SOFTWARE,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 TAOS vehicles equipped with all-wheel drive.  The engine control unit (ECU) software may cause a stall when coming to a stop.",An engine that stalls may increase the risk of a crash.,"Dealers will update the ECU software, free of charge.  Owner notification letters were mailed September 28, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 24iL.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TAOS,,2022 Volkswagen Taos SUV AWD,16518
556,"Volkswagen Group of America, Inc.",22V687000,False,False,14/09/2022,ENGINE AND ENGINE COOLING:ENGINE:ENGINE CONTROL MODULE (ECU/ECM):SOFTWARE,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 TAOS vehicles equipped with all-wheel drive.  The engine control unit (ECU) software may cause a stall when coming to a stop.",An engine that stalls may increase the risk of a crash.,"Dealers will update the ECU software, free of charge.  Owner notification letters were mailed September 28, 2022.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 24iL.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TAOS,,2022 Volkswagen Taos SUV FWD,16511
557,"Volkswagen Group of America, Inc.",23V214000,False,False,29/03/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 TAOS vehicles.  The fuel delivery pump may break, which could cause a sudden engine stall.",A sudden engine stall can increase the risk of a crash.,"Dealers will replace the fuel pump, free of charge.  Owner notification letters are expected to be mailed May 26, 2023.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 20DV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TAOS,,2022 Volkswagen Taos SUV AWD,16518
558,"Volkswagen Group of America, Inc.",23V214000,False,False,29/03/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 TAOS vehicles.  The fuel delivery pump may break, which could cause a sudden engine stall.",A sudden engine stall can increase the risk of a crash.,"Dealers will replace the fuel pump, free of charge.  Owner notification letters are expected to be mailed May 26, 2023.  Owners may contact Volkswagen's customer service at 1-800-893-5298.  Volkswagen's number for this recall is 20DV.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TAOS,,2022 Volkswagen Taos SUV FWD,16511
559,"Volkswagen Group of America, Inc.",21V853000,False,False,03/11/2021,"SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:HOSES, LINES/PIPING, AND FITTINGS","Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Tiguan vehicles.  The nut that secures the brake pipe near the right-front wheel well may be loose.","A loose brake pipe nut may allow brake fluid to leak, extending the distance required to stop and increasing the risk of a crash.","Dealers will inspect and tighten the brake pipe nut, as necessary, free of charge.  Owner notification letters were mailed November 23, 2021.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 19Q4.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TIGUAN,,2022 Volkswagen Tiguan SUV AWD,16519
560,"Volkswagen Group of America, Inc.",21V853000,False,False,03/11/2021,"SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:HOSES, LINES/PIPING, AND FITTINGS","Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Tiguan vehicles.  The nut that secures the brake pipe near the right-front wheel well may be loose.","A loose brake pipe nut may allow brake fluid to leak, extending the distance required to stop and increasing the risk of a crash.","Dealers will inspect and tighten the brake pipe nut, as necessary, free of charge.  Owner notification letters were mailed November 23, 2021.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 19Q4.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TIGUAN,,2022 Volkswagen Tiguan SUV FWD,16512
561,"Volkswagen Group of America, Inc.",22V176000,False,False,23/03/2022,SUSPENSION,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Tiguan, Taos, and 2021 Tiguan long wheel base (LWB) vehicles.  A second notice will be sent once remedy parts become available.  The left or right rear suspension knuckles may corrode, crack, and break.","A broken rear suspension knuckle can cause a loss of stability, increasing the risk of a crash.","Dealers will inspect and, if necessary, replace one or both rear suspension knuckles, free of charge.  Owner notification letters were mailed June 13, 2022.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 42L8.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TIGUAN,,2022 Volkswagen Tiguan SUV AWD,16519
562,"Volkswagen Group of America, Inc.",22V176000,False,False,23/03/2022,SUSPENSION,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Tiguan, Taos, and 2021 Tiguan long wheel base (LWB) vehicles.  A second notice will be sent once remedy parts become available.  The left or right rear suspension knuckles may corrode, crack, and break.","A broken rear suspension knuckle can cause a loss of stability, increasing the risk of a crash.","Dealers will inspect and, if necessary, replace one or both rear suspension knuckles, free of charge.  Owner notification letters were mailed June 13, 2022.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 42L8.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TIGUAN,,2022 Volkswagen Tiguan SUV FWD,16512
563,"Volkswagen Group of America, Inc.",22V226000,False,False,06/04/2022,STRUCTURE:BODY,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Tiguan and 2018-2021 Tiguan long wheel base (LWB) vehicles.  Due to incorrect installation instructions, the accessory rear hatch spoiler may be insufficiently attached to the vehicle.","An insufficiently attached spoiler may separate from the vehicle, becoming a road hazard and increasing the risk of a crash.","Dealers will replace the spoiler, free of charge.  Owner notification letters were mailed June 3, 2022.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 66N5.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TIGUAN,,2022 Volkswagen Tiguan SUV AWD,16519
564,"Volkswagen Group of America, Inc.",22V226000,False,False,06/04/2022,STRUCTURE:BODY,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2022 Tiguan and 2018-2021 Tiguan long wheel base (LWB) vehicles.  Due to incorrect installation instructions, the accessory rear hatch spoiler may be insufficiently attached to the vehicle.","An insufficiently attached spoiler may separate from the vehicle, becoming a road hazard and increasing the risk of a crash.","Dealers will replace the spoiler, free of charge.  Owner notification letters were mailed June 3, 2022.  Owners may contact Volkswagen customer service at 1-800-893-5298.  Volkswagen's number for this recall is 66N5.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",2022,Volkswagen,TIGUAN,,2022 Volkswagen Tiguan SUV FWD,16512
