,report_received_date,nhtsa_id,recall_link,manufacturer,subject,component,mfr_campaign_number,recall_type,potentially_affected,defect_summary,consequence_summary,corrective_action,fire_risk_when_parked,do_not_drive,completion_rate
975,2022-12,22V911000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V911000', 'description': 'Go to Recall'}",Braun Ambulances,Condenser Fan Malfunction in HVAC System,VISIBILITY,2022-02,Vehicle,1321,"Braun Ambulances (Braun) is recalling certain 2014-2022 Chief XL, Express, Express Plus, Liberty, Patriot, Signature, Super Chief, and TLC vehicles.  Excessive voltage may damage the condenser fan relay, resulting in failure and overheating of the Heating, Ventilation, and Air Conditioning (HVAC) system.",HVAC system failure from overheating can increase the risk of a fire.,"Dealers will replace the relay and install a diode, free of charge.  Owner notification letters were mailed on December 15, 2023.  Owners may contact Braun's customer service at 1-877-344-9990.  Braun's number for this recall is 2022-02.",No,No,27.18
976,2022-12,22V905000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V905000', 'description': 'Go to Recall'}",Hyundai Translead,Loose Brake Pad Retaining Clip May Damage Tire,"SERVICE BRAKES, AIR",22E-081,Vehicle,39,"Hyundai Translead is recalling certain 2020-2021 Dry Van Trailers and Reefer Trailers.   The retaining clip in the brake pad retaining assembly may be loose or could detach, loosening the brake pad.","A retaining clip or bracket that detaches can damage the brake pad, reducing brake performance, damage a tire valve, causing a flat tire, or become a road hazard, increasing the risk of a crash.","Dealers will repair the spring bracket assembly, free of charge.  Owner notification letters were mailed on December 8, 2022.  Owners may contact Hyundai Translead's customer service at 1-800-251-0871.  Hyundai Translead's number for this recall is 22E-081.",No,No,0
977,2022-12,22V910000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V910000', 'description': 'Go to Recall'}","Navistar, Inc.",Loose Fasteners May Cause Rear Axle Instability,SUSPENSION,22528,Vehicle,46,"Navistar, Inc. (Navistar) is recalling certain 2023 IC CE and IN RE commercial buses.  The fasteners that connect the transverse torque arm to the rear axle housing may have been tightened incorrectly, which can allow the rear axle to shift side to side.","A rear axle that moves side to side can cause a loss of handling and control, increasing the risk of a crash.  In addition, a loose rear axle may cause vehicle instability during an evacuation in an emergency, increasing the risk of injury.","Dealers will replace and tighten the fasteners, free of charge.  Owner notification letters are expected to be mailed February 6, 2023.  Owners may contact Navistar's customer service at 1-800-448-7825.  Navistar's number for this recall is 22528.",No,No,63.04
978,2022-12,22V907000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V907000', 'description': 'Go to Recall'}","Subaru of America, Inc.",Improperly Fastened Ground Bolts May Cause Fire,ELECTRICAL SYSTEM,WRL-22,Vehicle,271694,"Subaru of America, Inc. (Subaru) is recalling certain 2019-2022 Ascent vehicles.  The ground bolt that secures the ground terminal of the Positive Temperature Coefficient (PTC) heater may have been improperly fastened, which could result in melting of the ground terminal and surrounding components.",A melting ground terminal increases the risk of a fire.,"Owners are advised to park their vehicle away from structures and to avoid leaving the vehicle unattended while the engine is running.  An owner who notices or smells smoke coming from the dash or driver's footwell area should immediately stop operating the vehicle and turn the ignition switch to the ""Off"" position.  Dealers will replace the PTC heater ground bolts and if necessary, replace the ground wire and the connector holder, free of charge.  Owner notification letters are expected to be mailed February 6, 2023.  Owners may contact Subaru's customer service at 1-844-373-6614.  Subaru's number for this recall is WRL-22.",Yes,No,87.34
979,2022-12,22V904000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V904000', 'description': 'Go to Recall'}","Chrysler (FCA US, LLC)",Tailgate May Open While Driving,STRUCTURE,ZB8,Vehicle,1224078,"Chrysler (FCA US, LLC) is recalling certain 2019-2022 Ram 1500, 2500, and 3500 pickup trucks.  The tailgate may not latch properly due to misaligned tailgate strikers, which could result in the tailgate opening while driving.","An unintended tailgate opening while driving may result in a loss of unsecured cargo, possibly creating a road hazard and increasing the risk of a crash.","Dealers will inspect the tailgate striker alignment to the box latch and adjust, if necessary, free of charge.  Owner notification letters were mailed December 22, 2022.  Owners may contact FCA US, LLC customer service at 1-800-853-1403.  FCA US, LLC's number for this recall is ZB8.",No,No,59.38
980,2022-12,22V903000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V903000', 'description': 'Go to Recall'}","General Motors, LLC",Running Lights May Not Deactivate/FMVSS 108,EXTERIOR LIGHTING,N222386380,Vehicle,740108,"General Motors, LLC (GM) is recalling certain 2020-2023 Cadillac CT4 and CT5; 2021-2023 Buick Envision; and 2022-2023 Cadillac Escalade and Escalade ESV, Chevrolet Silverado 1500, Suburban, Tahoe, GMC Sierra 1500, Yukon, and Yukon XL vehicles.  The daytime running lights (DRLs) may not deactivate when the headlights are on.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 108, ""Lamps, Reflective Devices, and Associated Equipment.""","DRLs that do not deactivate as intended may result in a glare, reducing visibility, and increasing the risk of a crash.","The body control module software will be updated by a dealer, or through an over-the-air (OTA) update, free of charge.  Owner notification letters were mailed January 23, 2023.  Owners may contact GMC customer service at 1-888-988-7267, Chevrolet customer service at 1-800-222-1020, or Cadillac customer service at 1-800-458-8006.  GM's number for this recall is N222386380.  This recall expands previous recall number 22V-827.",No,No,92.24
981,2022-12,22V906000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V906000', 'description': 'Go to Recall'}","Kia America, Inc.",Loss of Steering Control from Cracked Knuckle,STEERING,SC259,Vehicle,939,"Kia America, Inc. (Kia) is recalling certain 2023 Forte vehicles.  Due to a manufacturing error, the front left steering knuckle may crack, which can result in a loss of steering control.",A loss of steering control increases the risk of a crash.,"Dealers will inspect and replace the front left steering knuckle, as necessary, free of charge.  Owner notification letters were mailed January 12, 2023.  Owner may contact Kia customer service at 1-800-333-4542.  Kia's number for this recall is SC259.",No,No,73.18
982,2022-12,22V908000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V908000', 'description': 'Go to Recall'}",McLaren Automotive Incorporated,High Pressure Fuel Pipe May Leak,"FUEL SYSTEM, GASOLINE",NR (Not Reported),Vehicle,164,"McLaren Automotive Incorporated (McLaren) is recalling certain 2023 Artura vehicles.  The nuts for the high pressure fuel pipe may loosen, which can result in a fuel leak.","A fuel leak in the presence of an ignition source, such as hot engine components, can increase the risk of a fire.","Dealers will replace the high pressure fuel pipes, free of charge.  Owner notification letters were mailed December 27, 2022.  Owners may contact McLaren customer service at 1-646-429-8916.",No,No,40.24
983,2022-12,22T023000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22T023000', 'description': 'Go to Recall'}","Michelin North America, Inc.",Missing DOT Certification Symbol/FMVSS 109 & 139,TIRES,NR (Not Reported),Tire,16983,"Michelin North America, Inc. (Michelin) is recalling certain X, XWX, Pilote X, XVS, TRX, MXV, XAS, TB 15, XDX, ZX, VHC, TB 5, XM+, and PB 20 specialty tires, sold for use on certain vintage and antique vehicles.  Please see the attached products listing for a complete list of all affected tires and sizes.  The DOT certification symbol is missing from the tire sidewalls.  As such, these tires fail to comply with the requirements of Federal Motor Vehicle Safety Standard numbers 109, ""New Pneumatic and Certain Specialty Tires,"" and 139, ""New Pneumatic Radial Tires for Light Vehicles.""","Tires that are missing a DOT symbol may be used in inappropriate applications, increasing the risk of a crash.","Michelin will replace the tires, free of charge.  Michelin will provide a cash value debit card to the owners of the subject tires to defray the cost of mounting and balancing the remedy tires. If necessary, certain recalled SKUs may be replaced with competitor tires of the same tire size.  Interim owner notification letters informing owners of the safety risk were mailed February 28, 2023.  Owners will receive a second notice once replacement tires become available.  Owners may contact Michelin's customer service at 1-866-324-2835.",No,No,5.86
984,2022-12,22V909000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V909000', 'description': 'Go to Recall'}","Navistar, Inc.",Loose Fasteners May Cause Rear Axle Instability,SUSPENSION,22527,Vehicle,6948,"Navistar, Inc. (Navistar) is recalling certain 2023 IC RE, IC EV, and 2023-2024 IC CE school buses.  The fasteners that connect the transverse torque arm to the rear axle housing may have been tightened incorrectly, which can allow the rear axle to shift side to side.","A rear axle that moves side to side can cause a loss of handling and control, increasing the risk of a crash.  In addition, a loose rear axle may cause vehicle instability during an evacuation in an emergency, increasing the risk of injury.","Dealers will replace and tighten the fasteners, free of charge.  Owner notification letters are expected to be mailed February 6, 2023.  Owners may contact Navistar's customer service at 1-800-448-7825.  Navistar's number for this recall is 22527.",No,No,75.71
985,2022-12,22V902000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V902000', 'description': 'Go to Recall'}",Nova Bus (US) Inc.,Non-Standard Color Lighting May Distract Drivers,EXTERIOR LIGHTING,CR5350/5351,Vehicle,519,"Nova Bus (US) Inc. (Nova) is recalling certain 2010-2021 LFS and 2009-2012 LFS Artic transit buses.  These vehicles are equipped with non-standard color auxiliary lights which may impair the effectiveness of the standard lighting equipment.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 108, ""Lamp, Reflective Devices, and Associated Equipment.""","The colorful lighting may cause confusion by distracting other drivers, increasing the risk of a crash.","Dealers will remove the non-standard color lights, or replace them with white lights, free of charge.  Owner notification letters were mailed January 31, 2023.  Owners may contact Nova's customer service at 1-800-350-6682.  Nova's number for this recall is CR5350/5351.",No,No,0
986,2022-12,22V901000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V901000', 'description': 'Go to Recall'}","Volkswagen Group of America, Inc.",Missing Weight Capacity Information/Part 567,EQUIPMENT,50ZZ,Vehicle,297,"Volkswagen Group of America, Inc. (Volkswagen) is recalling certain 2023 Audi S3, RS3, and A3 vehicles.  The Safety Certification label on the B-pillar is missing weight capacity information.  As such, these vehicles fail to comply with the requirements of 49 CFR Part 567, ""Certification.""","Missing weight information may result in unintentional overloading of the vehicle, increasing the risk of a crash.","Audi dealers will install an overlay label, free of charge.  Owner notification letters were mailed February 27, 2023.  Owners may contact Audi's customer service at 1-800-253-2834.  Audi's number for this recall is 50ZZ.",No,No,40.74
987,2022-12,22V899000,"{'url': 'https://www.nhtsa.gov/recalls?nhtsaId=22V899000', 'description': 'Go to Recall'}","Kia America, Inc.",Coolant Leak in EPCU may Cause Loss of Drive Power,ELECTRICAL SYSTEM,SC258,Vehicle,872,"Kia America, Inc. (Kia) is recalling certain 2020 Niro EV vehicles.  The Electric Power Control Unit (EPCU) may have been improperly sealed and may leak coolant internally.","Coolant contacting the EPCU circuit board may cause a loss of drive power, increasing the risk of a crash.","Dealers will inspect and replace the EPCU as necessary, free of charge.  Owner notification letters were mailed March 9, 2023.  Owners may contact Kia customer service at 1-800-333-4542.  Kia's number for this recall is SC258.",No,No,54.68
